date,maturity,value
1986-09-30,2.3333333333333335,0.07268137107184622
1986-09-30,2.4166666666666665,0.07275578537671164
1986-09-30,2.5,0.07281455243843425
1986-09-30,2.5833333333333335,0.0728592118073826
1986-09-30,2.6666666666666665,0.07289124776277062
1986-09-30,2.75,0.07291209164739229
1986-09-30,2.8333333333333335,0.07292306580143645
1986-09-30,2.9166666666666665,0.07292533758442916
1986-09-30,3.0,0.07291993509356094
1986-09-30,3.0833333333333335,0.07290776565508933
1986-09-30,3.1666666666666665,0.07288963091635729
1986-09-30,3.25,0.07286623969107188
1986-09-30,3.3333333333333335,0.07283821950789691
1986-09-30,3.4166666666666665,0.07280612658576929
1986-09-30,3.5,0.07277045353149454
1986-09-30,3.5833333333333335,0.07273163497273906
1986-09-30,3.6666666666666665,0.0726900572864211
1986-09-30,3.75,0.07264606587346017
1986-09-30,3.8333333333333335,0.07259996967274135
1986-09-30,3.9166666666666665,0.0725520450400551
1986-09-30,4.0,0.07250253914216934
1986-09-30,4.083333333333333,0.07245167293530146
1986-09-30,4.166666666666667,0.07239964378617297
1986-09-30,4.25,0.07234662778470528
1986-09-30,4.333333333333333,0.07229278180072313
1986-09-30,4.416666666666667,0.07223824569192186
1986-09-30,4.5,0.07218314471986567
1986-09-30,4.583333333333333,0.07212759106939481
1986-09-30,4.666666666666667,0.07207168501709002
1986-09-30,4.75,0.07201551597585651
1986-09-30,4.833333333333333,0.07195916343144801
1986-09-30,4.916666666666667,0.07190269778375045
1986-09-30,5.0,0.07184618110393792
1986-10-31,2.0833333333333335,0.07646694098832382
1986-10-31,2.1666666666666665,0.0762980860701505
1986-10-31,2.25,0.07612776159571673
1986-10-31,2.3333333333333335,0.07595624225922676
1986-10-31,2.4166666666666665,0.07578381036525338
1986-10-31,2.5,0.07561074180081424
1986-10-31,2.5833333333333335,0.07543730091178356
1986-10-31,2.6666666666666665,0.07526374234378251
1986-10-31,2.75,0.07509031153231327
1986-10-31,2.8333333333333335,0.07491724026125185
1986-10-31,2.9166666666666665,0.07474474580803349
1986-10-31,3.0,0.0745730314971449
1986-10-31,3.0833333333333335,0.07440228490899685
1986-10-31,3.1666666666666665,0.07423267723806226
1986-10-31,3.25,0.07406436520105883
1986-10-31,3.3333333333333335,0.07389749160896708
1986-10-31,3.4166666666666665,0.07373218496559517
1986-10-31,3.5,0.07356856203155555
1986-10-31,3.5833333333333335,0.07340672737364266
1986-10-31,3.6666666666666665,0.07324677379443718
1986-10-31,3.75,0.07308878361860945
1986-10-31,3.8333333333333335,0.0729328298318227
1986-10-31,3.9166666666666665,0.07277897707424456
1986-10-31,4.0,0.07262728250986945
1986-10-31,4.083333333333333,0.07247779658939335
1986-10-31,4.166666666666667,0.07233056372154367
1986-10-31,4.25,0.07218562284222566
1986-10-31,4.333333333333333,0.07204300734014046
1986-10-31,4.416666666666667,0.07190274452051332
1986-10-31,4.5,0.07176485597221019
1986-10-31,4.583333333333333,0.07162935808701604
1986-10-31,4.666666666666667,0.0714962625236602
1986-10-31,4.75,0.07136557662299652
1986-10-31,4.833333333333333,0.07123730378023387
1986-10-31,4.916666666666667,0.07111144377931307
1986-10-31,5.0,0.07098799309358633
1986-11-30,2.0833333333333335,0.07537198077386575
1986-11-30,2.1666666666666665,0.07519468537301516
1986-11-30,2.25,0.07501619892105058
1986-11-30,2.3333333333333335,0.07483681044519272
1986-11-30,2.4166666666666665,0.07465681476712739
1986-11-30,2.5,0.08129261906006388
1986-11-30,2.5833333333333335,0.08085343565900156
